1,1,1
2,1,2
3,1,3
4,1,4
4,1,4
1,1,5
5,1,1
1,1,5
1,1,5
6,2,5
1,1,5
6,1,5
1,1,5
6,2,5
7,1,4
1,1,5
8,1,4
1,1,5
8,1,4
7,1,4
9,1,4
6,2,5
3,1,3
1,1,1
10,1,3
1,1,5
10,1,3
6,1,5
1,1,5
6,2,5
6,2,5
1,1,5
6,2,5
3,1,3
1,1,5
6,1,5
6,2,5
3,1,3
1,1,5
6,1,5
6,2,5
6,2,5
3,1,3
2,1,4
6,2,5
6,2,5
11,3,4
1,1,5
1,1,5
3,1,3
6,2,5
6,2,5
6,2,5
12,1,4
6,1,5
1,1,5
5,1,1
10,1,3
5,1,1
13,1,1
1,1,5
6,2,5
3,1,3
1,1,5
6,1,5
3,1,4
1,1,5
6,2,5
3,1,4
1,1,5
14,4,4
1,1,5
6,2,5
6,1,5
15,1,4
1,1,5
16,1,4
4,1,4
16,1,4
16,1,4
10,1,3
10,1,3
6,2,5
6,2,5
1,1,5
1,1,5
1,1,5
17,1,6
16,1,4
14,4,4
3,1,3
17,1,6
6,2,5
17,1,6
1,1,5
2,1,4
6,2,5
6,2,5
1,1,5
17,1,6
1,1,1
9,1,3
15,1,4
6,2,5
1,1,5
6,1,5
17,1,6
1,1,5
6,2,5
3,1,3
10,1,3
18,1,4
1,1,5
1,1,5
1,1,5
6,2,5
1,1,5
6,2,5
17,1,6
2,1,4
15,1,4
19,1,4
16,1,4
1,1,5
19,1,4
11,5,4
6,2,5
1,1,5
3,1,3
6,2,5
1,1,1
1,1,5
2,1,2
9,1,4
10,1,3
2,1,4
1,1,5
1,1,5
17,1,6
1,1,5
2,1,2
3,1,4
18,1,3
16,1,4
13,1,1
17,1,6
6,2,5
9,1,4
15,1,4
19,1,4
1,1,5
11,5,4
17,1,6
1,1,5
6,2,5
1,1,5
17,1,6
16,1,4
6,2,5
1,1,5
6,2,5
16,1,4
6,1,5
1,1,5
16,1,4
1,1,5
17,1,6
1,1,5
